,docid,hot,thank,gift,contr,views,article,patient1,period,treat
2237,http://fupeiliang.haodf.com/,4.6,63,189,18880,428575,16,1440,8,0
2247,http://lishugang.haodf.com/,4.4,218,342,41817,5595726,7,4534,8,0
2257,http://gaoxurendr.haodf.com/,4.3,270,289,74560,9878147,760,11179,8,0
2267,http://gzhuangzq.haodf.com/,4.4,82,559,70332,5420076,423,5523,8,0
2277,http://haiyong.haodf.com/,4.3,79,554,117612,8315355,202,7084,8,0
2287,http://zhanghongmd.haodf.com/,4.2,73,289,53050,3618987,193,3607,8,0
2297,http://aoplatedoctor.haodf.com/,4.1,44,180,49905,1687748,110,3735,8,0
2307,http://sunchangying.haodf.com/,3.7,7,25,23726,1452641,18,2869,8,0
23111,http://lhbdalian243.haodf.com/,3.5,3,21,21645,1151169,10,2508,8,0
2327,http://jiangliangputh.haodf.com/,5,425,1543,220335,18630142,109,15722,8,0
2337,http://yangqiangdoctor.haodf.com/,4.9,167,424,35550,1014951,45,3482,8,0
2347,http://orthoyang.haodf.com/,4.9,159,248,25120,1335404,9,4267,8,0
2357,http://microortho.haodf.com/,4.6,52,161,45105,2051131,21,3996,8,0
2367,http://jianyuny.haodf.com/,4.9,189,518,66945,3051551,18,4013,8,0
2387,http://xulei68.haodf.com/,4.6,108,510,34675,1977209,9,2533,8,0
2397,http://xuhailin.haodf.com/,4.9,114,215,24545,1306924,29,1743,8,0
2407,http://yuantao1967.haodf.com/,5,106,626,67225,1391667,0,4417,8,0
2437,http://wangzimin.haodf.com/,4.9,126,122,31857,3057487,62,2901,8,0
2447,http://tangqiheng.haodf.com/,4.6,55,86,4735,205442,1,451,8,0
2457,http://havestlee.haodf.com/,4.4,248,467,139828,10864121,5,11131,8,0
2467,http://wangxiaoying08.haodf.com/,4.6,204,732,181768,12547107,35,13096,8,0
2477,http://siwodo.haodf.com/,4.8,136,302,59484,1452055,13,4151,8,0
2487,http://xu7jin.haodf.com/,4.8,140,187,35046,2063935,0,3259,8,0
2497,http://shshenqin.haodf.com/,4.7,100,518,67188,3208347,19,5290,8,0
2507,http://lipengjing.haodf.com/,4.7,127,216,21170,682423,0,2062,8,0
25111,http://yuzhiqiangdr.haodf.com/,4.6,109,312,51492,2408620,15,3833,8,0
2528,http://hyang1007.haodf.com/,4.5,94,306,29328,2180353,22,2865,8,0
2537,http://chenyouxin.haodf.com/,4.6,369,835,94499,11486080,51,10443,8,0
2547,http://wangwjchina.haodf.com/,4.7,66,542,27785,1039227,23,3972,8,0
2557,http://lizhengkang58.haodf.com/,4.7,383,312,110200,4540628,31,5206,8,0
2567,http://chenyueguo.haodf.com/,4.5,78,182,42475,4354321,19,3412,8,0
2577,http://dongbaixia.haodf.com/,4.3,26,200,38245,1970485,5,4665,8,0
2587,http://limingwu.haodf.com/,4.2,51,60,9074,1404631,1,1248,8,0
2597,http://qikunying.haodf.com/,3.9,9,25,18175,773744,45,2043,8,0
2607,http://zhaoyangwang.haodf.com/,4,13,13,1990,287475,0,361,8,0
26110,http://aipinggu.haodf.com/,3.4,2,17,11731,757021,2,996,8,0
2627,http://xiangdm.haodf.com/,4.9,262,1437,169135,9171432,35,9897,8,0
2637,http://zhudehai.haodf.com/,4.7,170,578,125931,9290942,46,9535,8,0
2647,http://ykyg.haodf.com/,4.1,281,1503,947682,89878711,401,69507,8,0
2677,http://rockersong.haodf.com/,4.9,42,254,89175,4309447,3,8118,8,0
2687,http://zhangxiaohui1983.haodf.com/,4.4,154,297,42045,2188953,2,3338,8,0
2697,http://Drdingpeng.haodf.com/,5,89,111,9365,315166,10,1135,8,0
2707,http://BingFang.haodf.com/,4.4,58,619,101489,10732584,35,6614,8,0
27111,http://jimxiaojian.haodf.com/,4.8,146,1683,70025,503121,7,1481,8,0
2727,http://dengyanhong7.haodf.com/,4.2,19,214,16943,915711,46,1047,8,0
2741,http://wangshanhaifu.haodf.com/,4.4,90,258,37620,2318171,22,3206,8,0
2757,http://qingleigao.haodf.com/,4.8,213,482,50250,2052068,0,3175,8,0
2767,http://xugang5.haodf.com/,4.6,28,158,73261,7677128,267,6353,8,0
2777,http://yantaiqiang.haodf.com/,4.5,99,136,14410,1584824,3,1836,8,0
2787,http://drchenzhuo.haodf.com/,4.7,117,218,31275,965892,0,2780,8,0
2797,http://zhuiyuan87.haodf.com/,4.8,60,954,47550,737704,0,1414,8,0
2807,http://zhaifengxia.haodf.com/,4.9,64,265,80365,4000293,1,7866,8,0
28111,http://judy815.haodf.com/,4.7,471,2928,376896,44581990,32,17915,8,0
2828,http://chenruixuecrx.haodf.com/,4.6,266,1305,118378,8368893,2,6348,8,0
2837,http://laimaohuadoctor.haodf.com/,4.4,61,451,79429,8342642,77,6225,8,0
2847,http://zengcheng1988.haodf.com/,4.3,138,821,163458,17063401,96,10591,8,0
2857,http://zhaohonglihaodf.haodf.com/,4,83,378,69890,7682826,50,3776,8,0
2867,http://tengxiuxiang.haodf.com/,4.1,99,806,221910,22178139,22,17254,8,0
2877,http://hymaxian.haodf.com/,4.2,36,169,31124,563610,7,1627,8,0
2887,http://songchundong.haodf.com/,4.9,88,248,32615,607769,23,2367,8,0
2897,http://caolf.haodf.com/,4.2,24,271,33910,801598,11,2668,8,0
2907,http://wulq1211.haodf.com/,3.9,28,32,28025,4075628,15,2442,8,0
29111,http://likaihua.haodf.com/,4.4,44,144,39220,3013722,42,3267,8,0
2928,http://libohua811016.haodf.com/,4.8,57,97,25860,742763,7,1715,8,0
2937,http://vipzhihong.haodf.com/,4.9,141,558,127610,2964790,6,8844,8,0
2947,http://libo.haodf.com/,4.9,161,689,166965,15877339,178,12148,8,0
2957,http://zhoubindaifu.haodf.com/,4.4,67,327,45385,15780537,16,4049,8,0
2967,http://hexinguodr.haodf.com/,4,85,336,52470,1569240,63,3806,8,0
2977,http://liiuguangwei.haodf.com/,4.2,23,108,15630,943885,126,1880,8,0
2987,http://lijingwei120.haodf.com/,3.7,1,12,24910,2054083,2,2755,8,0
2997,http://shisuofang.haodf.com/,4.9,159,679,108330,11480470,184,8559,8,0
3007,http://zhangxiaomeidoc.haodf.com/,4.7,92,77,9980,194656,21,838,8,0
3027,http://gaojiandong.haodf.com/,4.1,12,29,7692,607188,2,484,8,0
3037,http://yepeizhi.haodf.com/,4.9,153,707,71094,3968209,22,4088,8,0
3047,http://harvyhuang.haodf.com/,4.3,52,691,33895,664763,10,2019,8,0
3057,http://tianjianhui.haodf.com/,4.5,173,1664,105702,7697847,40,8396,8,0
3067,http://wuwanyin.haodf.com/,4.3,53,272,59367,6399005,37,4873,8,0
3077,http://lidahys.haodf.com/,4.6,245,3227,358512,28821307,93,18331,8,0
3087,http://wangweitaodr.haodf.com/,4.8,75,196,15720,640904,15,1341,8,0
3097,http://xuguangfu.haodf.com/,4.5,205,662,185615,16247732,126,8430,8,0
3107,http://twmcgcyx.haodf.com/,4.6,27,52,51434,6187672,43,3985,8,0
31111,http://qinguozheng.haodf.com/,4.8,91,740,108938,7576619,35,8809,8,0
3128,http://lvliguo.haodf.com/,4.5,99,485,85920,7014094,96,4121,8,0
3137,http://wendywang13.haodf.com/,5,175,297,54349,3380346,19,3864,8,0
3147,http://chenluquan.haodf.com/,4.7,124,540,27835,2910939,51,3146,8,0
3157,http://gred522.haodf.com/,4.2,23,22,12593,3029665,343,1409,8,0
3167,http://zxj6298.haodf.com/,5,99,311,48655,1591142,0,2482,8,0
3177,http://dongzhenhua.haodf.com/,4.7,476,2751,274745,29046422,5,8615,8,0
3187,http://wangliangxin1958.haodf.com/,4.9,75,349,46665,269555,6,2185,8,0
3197,http://syun163.haodf.com/,4.9,182,2224,199830,8128166,40,10625,8,0
3207,http://gaomingxjurology.haodf.com/,4.9,162,522,97374,4897502,203,7681,8,0
32111,http://hongyandr.haodf.com/,4.7,154,968,161570,7921534,7,8205,8,0
3227,http://jiyurong.haodf.com/,4.6,128,1566,110611,3795914,13,4321,8,0
3237,http://tianlifengdr.haodf.com/,4.6,76,1896,89355,1070411,19,4037,8,0
3257,http://mahuagang.haodf.com/,4.7,162,554,106212,3170949,9,7652,8,0
3267,http://cqpassion.haodf.com/,4.6,91,1306,64415,786897,36,1277,8,0
3277,http://sunxiuqin82063.haodf.com/,4.6,112,1208,86712,3208452,81,6016,8,0
3287,http://zhengpengsheng.haodf.com/,4.9,739,415,126865,18115475,12,11610,8,0
33111,http://zhangningszy.haodf.com/,4.3,100,647,187956,11525280,4,8239,8,0
3327,http://wangzulong.haodf.com/,4.1,63,213,204009,22857653,87,14871,8,0
3337,http://fengwenjuann.haodf.com/,4.1,21,89,18785,212880,6,615,8,0
3357,http://hanzhao3577.haodf.com/,4.7,202,978,131145,4914653,49,10359,8,0
3367,http://zanghongrui.haodf.com/,4.7,210,266,26230,1641054,7,3379,8,0
3377,http://chenyangxijing.haodf.com/,4.6,162,616,44060,2584848,20,4030,8,0
3387,http://entljr.haodf.com/,4.4,144,497,110512,11217342,8,8230,8,0
3397,http://bchen66.haodf.com/,4.6,276,423,78460,9890251,53,7979,8,0
3407,http://doctorchenming.haodf.com/,4.3,92,180,13070,644784,25,1600,8,0
34111,http://wangwuqing.haodf.com/,4.4,111,270,28265,2562736,31,3283,8,0
3428,http://lijiandong.haodf.com/,4.2,97,277,134405,11715248,91,9588,8,0
3437,http://xzhwang.haodf.com/,3.9,74,534,246959,20522026,45,15214,8,0
3447,http://mdonglai.haodf.com/,5,937,526,138256,33528042,15,16370,8,0
3457,http://pfklicy1.haodf.com/,4.6,253,1680,178680,11527430,31,13114,8,0
3467,http://xiangleihongdr.haodf.com/,4.5,253,1359,27660,2172758,0,1878,8,0
3477,http://pengyangdr.haodf.com/,4.4,110,472,72000,2259914,1,5153,8,0
3487,http://ddpfmr.haodf.com/,4.3,117,259,44240,2726046,32,4638,8,0
3497,http://jaingfaxing.haodf.com/,4.2,74,552,102640,5518884,5,7272,8,0
3507,http://kewujian.haodf.com/,4.3,97,769,123485,2452175,86,4773,8,0
35110,http://sunyingqiyan.haodf.com/,3.6,7,34,47485,1715161,1,4273,8,0
3527,http://songyuantao.haodf.com/,3.5,1,35,65945,1667526,0,3552,8,0
3557,http://pengyifeng.haodf.com/,4.4,90,564,149748,5661450,101,10783,8,0
3567,http://songweiru.haodf.com/,4.3,79,818,128300,2292755,34,6157,8,0
3587,http://huomenghua.haodf.com/,4,23,179,116767,12158322,34,9427,8,0
3597,http://yangqiongbd.haodf.com/,4.9,122,388,44787,2243939,32,2447,8,0
3607,http://zhengxianzhen.haodf.com/,4.9,100,1120,41915,808486,7,3731,8,0
3617,http://zhufy.haodf.com/,4.5,50,229,46370,6482682,23,3842,8,0
3627,http://luoxiaonian.haodf.com/,4.5,216,946,239841,33959502,117,11887,8,0
3637,http://zhengminxin.haodf.com/,4.3,59,423,46045,540359,15,1409,8,0
3647,http://mengfu.haodf.com/,3.7,5,6,15280,2181705,25,1329,8,0
3657,http://yanghaozhen.haodf.com/,4.5,116,551,85300,6166460,58,7213,8,0
3677,http://fangzhongyi.haodf.com/,4.4,108,489,76011,3279200,20,6452,8,0
3687,http://drlvzheng.haodf.com/,4.2,163,1511,110236,11805189,26,2673,8,0
3697,http://guoqinwei.haodf.com/,4.9,269,1836,139160,8068896,17,8334,8,0
3707,http://huidong01.haodf.com/,4.8,269,967,213449,11335923,78,6445,8,0
3719,http://huayinghui.haodf.com/,4.7,186,799,175308,11711339,97,9039,8,0
3737,http://jiangningyi.haodf.com/,4.9,335,2387,324467,18438677,48,20672,8,0
3747,http://rjchengang.haodf.com/,4.6,95,572,67580,3761218,10,5167,8,0
3757,http://liangh1688.haodf.com/,4.5,162,1809,278417,26758002,93,15886,8,0
3767,http://shibaogang0622.haodf.com/,3.5,3,51,46825,924210,40,3333,8,0
1129,http://zhaochob.haodf.com/,4.8,297,2496,140286,7093111,88,4874,9,0
2129,http://lizhuyi.haodf.com/,4.6,140,408,75624,4695526,9,4557,9,0
390,http://bmusunnyw.haodf.com/,4.6,215,280,31040,3963379,5,3937,9,0
429,http://wangshuang2013.haodf.com/,4.5,87,1117,49355,1153036,22,1341,9,0
529,http://yuanyun1.haodf.com/,4.5,237,1180,162301,14152805,115,7532,9,0
629,http://bjdlct.haodf.com/,4.3,65,430,44655,1176566,13,2117,9,0
729,http://luzhq.haodf.com/,4.1,27,245,53132,5587638,88,4173,9,0
829,http://majinghong.haodf.com/,4.1,22,106,20955,1225541,7,1854,9,0
929,http://xiaopingwang.haodf.com/,4,42,227,67630,8865980,65,7630,9,0
1029,http://liliuyi.haodf.com/,3.9,14,55,13193,1330903,89,1209,9,0
1130,http://tbd1999ht.haodf.com/,4.5,114,1201,136325,4774827,7,10944,9,0
1229,http://yaoshukun.haodf.com/,4.5,98,216,63180,7955816,10,6232,9,0
1329,http://yuj123.haodf.com/,4.7,132,582,182598,17609134,437,13145,9,0
1429,http://yuli1995.haodf.com/,4.4,129,479,108692,9738152,11,9055,9,0
1521,http://sunweihao.haodf.com/,4.9,42,132,38035,7073934,14,5085,9,0
1629,http://tanhua2010.haodf.com/,3.8,21,56,32211,3253185,22,1952,9,0
1728,http://drsun.haodf.com/,4.7,83,252,64686,5490137,38,6006,9,0
1828,http://shuwang999.haodf.com/,4.4,191,2127,190347,15777978,11,6312,9,0
1929,http://xcxhs.haodf.com/,4,19,245,32863,1078148,9,2805,9,0
2020,http://jianghongwei.haodf.com/,3.7,4,39,14662,2182689,159,915,9,0
2130,http://litianwang.haodf.com/,4.8,283,911,85095,2346036,35,4764,9,0
2229,http://drguoqiang.haodf.com/,4.4,90,299,41611,3261332,49,3771,9,0
2328,http://dengwm1974.haodf.com/,4,57,320,84410,2778571,30,3682,9,0
2415,http://drl3608.haodf.com/,4.7,85,96,8700,796496,0,700,9,0
2529,http://wxp13.haodf.com/,4.6,109,702,91080,2618769,75,6449,9,0
2628,http://guqihua.haodf.com/,4,21,174,51678,5305248,6,3261,9,0
2728,http://wenjiqiu75.haodf.com/,4.8,249,2119,95250,4661586,31,5731,9,0
2829,http://liuhongbao.haodf.com/,4.5,90,680,52551,611882,1,2485,9,0
2929,http://zhangpengkidney.haodf.com/,4.6,104,890,48870,2166528,11,3430,9,0
3016,http://drhongyantong.haodf.com/,4.7,83,571,54245,3086598,42,3594,9,0
3129,http://laiyueyun.haodf.com/,4.6,66,264,36485,2511608,0,2784,9,0
3228,http://heguangsheng.haodf.com/,4.4,110,946,291283,19723521,79,12718,9,0
3328,http://zhengyini.haodf.com/,4.2,48,1349,120780,3615297,19,6848,9,0
3429,http://Fangqing123.haodf.com/,4.2,162,1838,197640,31761570,2628,7368,9,0
3520,http://guankai.haodf.com/,4.8,312,467,87667,12257158,9,10512,9,0
3720,http://duanyuyun.haodf.com/,3.9,12,74,9225,260281,5,705,9,0
3810,http://houyongqiang120.haodf.com/,3.5,5,82,76830,2633816,0,4568,9,0
398,http://jiaoliqun.haodf.com/,4.5,282,1919,167530,11633863,14,8927,9,0
408,http://liangjiantao.haodf.com/,4.4,197,157,24807,2330842,26,2673,9,0
4112,http://edward0061.haodf.com/,4.4,71,147,47220,2672031,24,5018,9,0
4210,http://lianweipumch.haodf.com/,4.1,530,3022,358669,20844945,114,16440,9,0
438,http://hexiaosheng.haodf.com/,4.1,48,370,62870,9134672,1369,3521,9,0
448,http://heyuandong.haodf.com/,4,23,138,19760,397758,17,970,9,0
458,http://lyd0622.haodf.com/,3.7,2,15,19290,990290,0,2359,9,0
468,http://fangtiedr.haodf.com/,5,374,850,132495,6043415,68,11522,9,0
478,http://sunchengyan.haodf.com/,4.8,171,233,76407,9049145,49,5677,9,0
488,http://drjianglijun.haodf.com/,4.8,217,817,50990,1097330,5,1850,9,0
498,http://jiangsl301.haodf.com/,4.8,164,305,26955,796409,19,1775,9,0
508,http://dryanjun.haodf.com/,4.5,255,659,74285,2780178,2,4583,9,0
5112,http://xieyq.haodf.com/,4.5,233,270,24544,1617997,6,1947,9,0
5210,http://lxdong.haodf.com/,4.4,305,1662,201295,11572713,41,10011,9,0
538,http://yannzhchina.haodf.com/,4.5,67,251,13725,407932,5,1013,9,0
548,http://chenjimei.haodf.com/,4.5,201,1192,128560,6454571,27,6983,9,0
558,http://FWHDC.haodf.com/,4.4,220,2321,111243,10182666,69,6447,9,0
568,http://lianfeng.haodf.com/,3.9,52,214,67366,6052388,136,4167,9,0
578,http://drchinkenkon.haodf.com/,4.9,437,1726,61330,5548922,6,7246,9,0
588,http://tjzhanglei.haodf.com/,4.6,247,189,19845,922812,21,2028,9,0
598,http://liuchunjun.haodf.com/,4.7,503,811,94885,6053660,42,6439,9,0
608,http://xiefenghe.haodf.com/,4.6,154,263,62328,2371223,10,5848,9,0
6112,http://wangbin6666.haodf.com/,4.8,187,870,128408,4229404,33,5874,9,0
6210,http://zhangyuguang18.haodf.com/,4.5,154,893,164645,3604810,25,7300,9,0
638,http://litianshi.haodf.com/,4.3,272,1526,324779,13855047,64,12594,9,0
648,http://yingfoun.haodf.com/,4.4,75,330,61170,2573950,18,4555,9,0
658,http://cc88.haodf.com/,4.2,51,228,83396,7377643,69,6646,9,0
668,http://taoran129.haodf.com/,4.3,58,75,41675,1936075,7,3232,9,0
678,http://earthquake.haodf.com/,4,21,72,42555,2684204,22,3644,9,0
688,http://sq049.haodf.com/,3.2,4,28,18430,2097632,90,1881,9,0
698,http://qiliqiang.haodf.com/,5,500,3428,219160,8138836,24,14098,9,0
708,http://wugaosong.haodf.com/,4.6,228,1195,80245,5720038,53,8275,9,0
7112,http://duzhenggui.haodf.com/,4.5,137,1149,58090,1291538,4,3842,9,0
7210,http://gsfx2005.haodf.com/,4.4,267,1176,137369,10589862,40,9617,9,0
738,http://drchenhongliang.haodf.com/,4.5,160,604,58355,1544008,1,4454,9,0
748,http://liuchunping.haodf.com/,4.4,150,527,49300,3200759,1,4243,9,0
758,http://lujinsong.haodf.com/,4.3,166,120,19080,2403362,2,3289,9,0
768,http://wangkun.haodf.com/,4.5,190,1737,94830,6141557,50,5724,9,0
778,http://zhangchaojie.haodf.com/,4.2,160,1204,113136,11297463,77,7134,9,0
788,http://wooj.haodf.com/,4.1,60,409,47384,3623710,19,3110,9,0
798,http://drliuguangyu.haodf.com/,4,131,652,63275,6906089,2,2105,9,0
808,http://drliuhui.haodf.com/,4,40,76,13460,1294484,0,1392,9,0
8112,http://drchenshanwen.haodf.com/,5,446,1535,154590,4382575,299,8247,9,0
8210,http://yedingwei.haodf.com/,4.7,391,1579,177585,16224740,33,11925,9,0
838,http://joeliweiguo.haodf.com/,4.4,430,318,63411,4669651,12,6297,9,0
848,http://drdaibo.haodf.com/,4.5,189,548,28850,2601083,36,2767,9,0
858,http://yangbin710.haodf.com/,4.5,222,860,41285,1149706,36,2013,9,0
868,http://qianzhangbmu.haodf.com/,4.3,266,681,112780,9393566,61,7445,9,0
878,http://drlyq.haodf.com/,4.5,108,211,33070,576524,2,3007,9,0
888,http://Wtianpeng.haodf.com/,4.4,72,457,77220,2215968,49,5949,9,0
898,http://chandlerwang.haodf.com/,4.4,88,171,15510,940010,10,1954,9,0
908,http://lixuesong.haodf.com/,4.1,171,542,84019,6883882,46,4260,9,0
9112,http://caotangfengqiang.haodf.com/,4,31,121,31160,531744,20,1664,9,0
9210,http://jiangmanbodr.haodf.com/,3.9,7,77,69290,2476237,12,6783,9,0
938,http://yangzhying.haodf.com/,4.5,222,819,108927,11336663,39,8483,9,0
948,http://yangtian6666.haodf.com/,4.4,67,223,15711,1122652,42,1788,9,0
958,http://shixianjie.haodf.com/,4.1,151,687,117315,6810925,16,9326,9,0
968,http://zhenglihuahua.haodf.com/,4.7,209,797,69085,3547327,66,6473,9,0
978,http://lihuidf.haodf.com/,4.7,249,718,80752,5158987,16,6803,9,0
988,http://baoming.haodf.com/,4.4,83,716,140160,13311824,33,9641,9,0
998,http://suny1233.haodf.com/,4.6,44,306,20655,450815,9,1671,9,0
1008,http://fanxindong.haodf.com/,4.9,249,818,183761,8753351,4,12844,9,0
10112,http://litan0919.haodf.com/,5,263,319,23600,1165019,7,1939,9,0
10210,http://guohongjie.haodf.com/,4.6,425,1497,125029,6439934,73,8431,9,0
1038,http://zhangchenghai1.haodf.com/,4.5,109,464,46080,1636117,43,3282,9,0
1048,http://zhanghaodoc.haodf.com/,4.4,184,535,67495,4168308,0,5379,9,0
1058,http://huhai.haodf.com/,5,262,1257,226353,26164986,72,17800,9,0
1068,http://huanggengwen.haodf.com/,4.6,193,1062,43375,1423368,83,2441,9,0
1078,http://binbin35.haodf.com/,4.7,351,368,86375,7318404,23,6704,9,0
1088,http://renjianan.haodf.com/,4.4,492,795,105003,9443556,23,6767,9,0
1098,http://xiaoyong9995.haodf.com/,4.6,196,239,26755,1079227,38,2080,9,0
11011,http://zhaohmdr.haodf.com/,4.5,137,1212,53570,824710,15,2455,9,0
11112,http://tyl1990.haodf.com/,4.3,113,267,25652,2484988,69,2828,9,0
11210,http://hanbaosan.haodf.com/,4.2,262,2650,206024,33406565,246,9905,9,0
1138,http://wujinzhu1124.haodf.com/,4.1,223,222,83795,2490677,139,4388,9,0
1158,http://shaotl.haodf.com/,0,402,3194,407282,36303893,32,26143,9,0
1168,http://chenshuqin1021.haodf.com/,5,222,1840,128200,2541983,0,6042,9,0
1178,http://chenfeidr.haodf.com/,5,349,1872,110765,6857711,8,6865,9,0
1188,http://huminyisheng.haodf.com/,4.8,113,1956,166340,1240557,0,8444,9,0
1198,http://Wangdonghongdr.haodf.com/,4.7,143,740,117975,2201945,18,10327,9,0
1208,http://hongling529.haodf.com/,4.5,505,1658,162355,8796325,30,9540,9,0
12112,http://lxyhys.haodf.com/,4.8,244,552,196540,3145597,35,13009,9,0
12210,http://xuhainan123.haodf.com/,4.5,100,1343,88485,2771727,19,6815,9,0
1238,http://zhaoqianyx.haodf.com/,4.7,114,285,44650,2850204,25,4561,9,0
1248,http://xuchengkang.haodf.com/,4.6,124,824,78806,6683061,24,7309,9,0
1258,http://panlingya.haodf.com/,4.6,424,2705,72740,21540270,0,7676,9,0
1268,http://dengxiaohui.haodf.com/,4.6,135,450,86466,8368317,31,7311,9,0
1278,http://yszlfy.haodf.com/,4.5,175,639,55050,5539981,8,5038,9,0
1288,http://zhuzhengxia.haodf.com/,4.4,80,670,130490,2469642,2,8077,9,0
1298,http://zhouk88.haodf.com/,4.5,91,1539,91707,8006587,40,6449,9,0
1308,http://sjzwhw.haodf.com/,4.5,52,437,84035,2406982,85,4725,9,0
13112,http://chengjiumei.haodf.com/,4.2,233,1513,268695,21849999,15,18555,9,0
13210,http://yinliandi.haodf.com/,4.4,59,740,159035,12705093,1,9367,9,0
1338,http://shannc.haodf.com/,4.4,41,471,57080,1740030,23,3843,9,0
1348,http://chenweilinxh.haodf.com/,4.3,71,565,61880,4207671,70,4536,9,0
1358,http://zhaomxdr.haodf.com/,4.4,46,275,43405,814412,7,2480,9,0
1368,http://liuwei3956.haodf.com/,4.2,53,198,20980,434432,2,1548,9,0
1378,http://mataodr.haodf.com/,4.4,49,198,81300,5637600,20,5668,9,0
1388,http://liliuxia.haodf.com/,4.4,39,117,35020,3125639,20,3240,9,0
1398,http://wangbin6758.haodf.com/,4.2,50,398,81880,2316735,11,6170,9,0
1408,http://linbei.haodf.com/,4.2,95,649,100850,12671263,56,7746,9,0
14112,http://jzc88.haodf.com/,4.3,97,1132,495837,35526071,11,17770,9,0
14210,http://yangniandr.haodf.com/,3.8,15,67,43340,1439861,1,3294,9,0
1438,http://tianyimeidr.haodf.com/,3.7,15,68,35290,2246068,105,2994,9,0
1448,http://liuming7678.haodf.com/,5,213,836,98755,4221019,22,6506,9,0
1458,http://wxinhua.haodf.com/,4.8,100,708,73695,2308848,1,3578,9,0
1468,http://heyiping9999.haodf.com/,4.4,90,1446,102610,1919350,15,4586,9,0
1478,http://tangzhijiandr.haodf.com/,4.3,50,379,36020,764305,3,2590,9,0
1488,http://cjh0290.haodf.com/,4.3,17,231,40330,1290115,10,2927,9,0
1498,http://lijiedrdoctor.haodf.com/,4.1,19,549,41200,431295,3,1805,9,0
1508,http://lhy81048.haodf.com/,4,6,61,12175,301133,2,1129,9,0
15111,http://baosh2002.haodf.com/,4.9,417,1753,239932,14113171,81,13224,9,0
1558,http://dubotao.haodf.com/,4.5,198,726,202134,15076646,69,13416,9,0
1568,http://gaosj.haodf.com/,4.5,256,1416,146866,13673812,8,9570,9,0
1588,http://szzhanghong.haodf.com/,4,201,2462,249783,20193230,57,6239,9,0
1598,http://liujunlj.haodf.com/,3.6,10,68,34785,1025635,3,2568,9,0
1608,http://Haojing1978.haodf.com/,3.1,2,13,22050,1536251,0,2482,9,0
16112,http://huameima.haodf.com/,4.5,144,1904,58355,872976,1,1956,9,0
16210,http://Hgqdr.haodf.com/,4.2,80,1347,122595,2695655,23,9431,9,0
1638,http://xzc47.haodf.com/,4.4,136,453,66718,3528070,6,5017,9,0
